"Longitude","Latitude"
-87.6403777,41.960904
-87.64030394,41.96090075
-87.64026367,41.96089447
-87.64021589,41.96087599
-87.64012169,41.96083228
-87.63968273,41.96058444
-87.63943648,41.96045754
-87.63932354,41.96040307
-87.63926744,41.96038198
-87.63920719,41.96036063
-87.63907497,41.96032758
-87.63898327,41.960311
-87.6388216,41.96028749
-87.63876153,41.96028288
-87.63871136,41.96027837
-87.63864108,41.96027372
-87.63857933,41.96027527
-87.63851862,41.96027603
-87.63847163,41.96027591
-87.63840103,41.96028336
-87.63816531,41.96030762
-87.63786223,41.96035979
-87.63764332,41.96040324
-87.63731905,41.96049324
-87.6370313,41.96060206
-87.63676861,41.96072574
-87.63639086,41.96093563
-87.63606578,41.96117086
-87.63582979,41.96138449
-87.63556514,41.96169452
-87.63544184,41.96187085
-87.63539568,41.96194362
-87.63534704,41.96203784
-87.63532594,41.96213422
-87.63533009,41.96230724
-87.63537391,41.96242913
-87.63540748,41.96248597
-87.63551009,41.96261475
-87.63562528,41.96270991
-87.63572601,41.96276834
-87.63592263,41.96284456
-87.63612868,41.96287479
-87.63631013,41.96288794
-87.63659171,41.96288756
-87.63684602,41.96287566
-87.63719744,41.9628357
-87.63743805,41.9628054
-87.63778567,41.96276788
-87.63787095,41.96276003
-87.63790693,41.96275388
-87.63789167,41.96269358
-87.63836422,41.9626423
-87.638375,41.96269552
-87.63899766,41.96261589
-87.63956888,41.96254207
-87.64005495,41.96248806
-87.6406499,41.9624135
-87.64100171,41.96237084
-87.64117064,41.96234968
-87.64118566,41.96234779
-87.64124974,41.96233803
-87.64134326,41.96231636
-87.64145815,41.96228621
-87.64157135,41.96225012
-87.64163947,41.96222388
-87.64176111,41.96215777
-87.64185143,41.96209865
-87.64200457,41.96197192
-87.64206437,41.96190968
-87.64212308,41.96183245
-87.64217011,41.96176037
-87.64221198,41.96168318
-87.64224004,41.96162131
-87.64227592,41.9615159
-87.6422892,41.96145133
-87.64229598,41.96137107
-87.64229127,41.96127977
-87.64228192,41.96118542
-87.64226093,41.9611103
-87.64223335,41.96103258
-87.64219567,41.96095702
-87.64211994,41.9608676
-87.64194922,41.96067794
-87.6417242,41.96048841
-87.64167306,41.96044354
-87.64159572,41.96034686
-87.64152509,41.96018343
-87.64152179,41.9600909
-87.64154564,41.95995581
-87.64155665,41.9598219
-87.64159335,41.95952578
-87.64161309,41.95939645
-87.64160514,41.95938762
-87.64120296,41.95936245
-87.64102187,41.95935112
-87.64102565,41.95929722
-87.64120356,41.95930722
-87.64162913,41.95933115
-87.64163938,41.95929749
-87.64166563,41.9590872
-87.64169938,41.95878518
-87.64173141,41.95850859
-87.64173817,41.95843754
-87.64174514,41.9583643
-87.64172746,41.95824825
-87.64170283,41.95814251
-87.64165673,41.95799591
-87.64161807,41.95784491
-87.64158208,41.95766412
-87.64154418,41.95739911
-87.64152655,41.95714302
-87.64145742,41.95678012
-87.64144358,41.95669996
-87.64144351,41.95669952
-87.64142416,41.95659153
-87.64140465,41.95650478
-87.64138652,41.95642418
-87.64134719,41.95629137
-87.64132855,41.95614532
-87.64130466,41.95600863
-87.641288,41.95585614
-87.64124258,41.95570103
-87.64122613,41.95564485
-87.64120011,41.95550152
-87.64116532,41.95534292
-87.64112625,41.95517907
-87.6410911,41.95504678
-87.64105867,41.95492436
-87.6410125,41.95476108
-87.64095044,41.95458875
-87.64089104,41.95439731
-87.64084525,41.95424973
-87.64081149,41.95421983
-87.64078152,41.95417679
-87.6407402,41.9540646
-87.64071373,41.95400366
-87.64066814,41.95389197
-87.6406386,41.953761
-87.64059618,41.95364461
-87.64058451,41.95356194
-87.64054432,41.95345017
-87.64049686,41.953359
-87.64045203,41.95328175
-87.64043845,41.95325239
-87.64040205,41.95316127
-87.64039085,41.95313325
-87.64033476,41.95300006
-87.64028859,41.95289084
-87.64023474,41.95274417
-87.64019122,41.95267308
-87.64013758,41.95256817
-87.64006376,41.95237393
-87.63998954,41.95218487
-87.63995122,41.95209076
-87.63992082,41.95203278
-87.63987172,41.95189283
-87.63988636,41.95186405
-87.63982656,41.95172069
-87.63974849,41.95154717
-87.63974406,41.95153791
-87.63963119,41.95130179
-87.63954168,41.95110161
-87.63945342,41.9509115
-87.63936007,41.95071234
-87.63926221,41.95050942
-87.63919696,41.95036712
-87.6390701,41.95013307
-87.63902699,41.95009463
-87.63900941,41.95003438
-87.63900493,41.94997666
-87.63899404,41.9499592
-87.63896251,41.94990863
-87.63892467,41.9498792
-87.63888044,41.94979852
-87.63883085,41.94969647
-87.63879828,41.94962852
-87.63877438,41.94957868
-87.63870935,41.94944017
-87.63868575,41.94937611
-87.63869233,41.94933488
-87.63866685,41.94927152
-87.638668,41.94922968
-87.63862042,41.94918008
-87.63858416,41.94911644
-87.63857668,41.94906415
-87.6385431,41.94898447
-87.63850823,41.94894228
-87.63847388,41.94889972
-87.63846862,41.94885293
-87.63842823,41.94876438
-87.63838053,41.94866151
-87.63830332,41.94852693
-87.63825822,41.94843857
-87.63816712,41.94831423
-87.63812425,41.94825091
-87.63809098,41.94818995
-87.63806847,41.94811695
-87.63796554,41.94792072
-87.63794642,41.94789799
-87.63784284,41.9477446
-87.63782032,41.94768557
-87.63775207,41.94760332
-87.63772748,41.94756234
-87.63766976,41.94746913
-87.63757984,41.94734443
-87.63748664,41.9472209
-87.63741871,41.94711248
-87.6373596,41.9470487
-87.63732778,41.94699604
-87.63728359,41.94695271
-87.63720355,41.94684605
-87.63717232,41.94678426
-87.63713926,41.9467477
-87.63705722,41.94667332
-87.63699841,41.94658765
-87.63687878,41.94644458
-87.63680546,41.94634579
-87.63669603,41.94620297
-87.63664969,41.94615132
-87.63654788,41.94602891
-87.63647019,41.94592597
-87.63637121,41.94582051
-87.636298,41.94572789
-87.63627026,41.94568941
-87.63619967,41.94561014
-87.63606681,41.94546579
-87.63595664,41.94535499
-87.63585016,41.94522625
-87.63573538,41.94511071
-87.63563429,41.94500285
-87.63553339,41.94488516
-87.63543945,41.94478276
-87.63540725,41.94472575
-87.63536665,41.94469373
-87.63531803,41.94466264
-87.6352698,41.94461512
-87.63523012,41.94454268
-87.63518132,41.94450718
-87.63512638,41.94443975
-87.63509137,41.94439662
-87.63493763,41.94423347
-87.6348364,41.94415975
-87.63470904,41.94403773
-87.63457783,41.94389843
-87.63436106,41.94372398
-87.63425127,41.94359639
-87.63412869,41.94349485
-87.63399117,41.94335422
-87.6338728,41.94326443
-87.63376584,41.94317398
-87.63366713,41.94311847
-87.63356704,41.94304399
-87.63351998,41.94297095
-87.6334417,41.94289303
-87.63332045,41.94276461
-87.63328463,41.9427345
-87.6331882,41.94265345
-87.63314332,41.94256896
-87.63311857,41.94248322
-87.63310202,41.94242702
-87.63310635,41.94235982
-87.63313604,41.94230421
-87.63320062,41.9422509
-87.63324656,41.9422278
-87.63329838,41.94221497
-87.63335502,41.94218779
-87.63339122,41.94217497
-87.63344455,41.94217168
-87.63348526,41.94217365
-87.63356158,41.94218551
-87.63362567,41.94221743
-87.63369028,41.94224516
-87.63372361,41.94224904
-87.63385193,41.94235934
-87.63387743,41.94238727
-87.633975,41.94269787
-87.63399034,41.9427388
-87.63405569,41.94291324
-87.63426788,41.94310893
-87.63431127,41.94313054
-87.6343693,41.94315477
-87.63442995,41.94317504
-87.63449278,41.94319125
-87.6345573,41.94320326
-87.63462297,41.94321096
-87.63468929,41.94321429
-87.63471417,41.9432109
-87.63477896,41.94319901
-87.63484206,41.94318293
-87.63490304,41.94316274
-87.63496138,41.94313862
-87.63501663,41.94311077
-87.63506844,41.94307936
-87.6351163,41.94304472
-87.63515991,41.94300703
-87.63519852,41.94298548
-87.6352072,41.94298144
-87.63525105,41.94296102
-87.63530649,41.94294039
-87.63536426,41.94292378
-87.63542391,41.94291133
-87.63548487,41.94290314
-87.63554659,41.94289931
-87.63560851,41.94289988
-87.6356701,41.94290484
-87.63573076,41.9429141
-87.63578998,41.94292763
-87.6358472,41.9429453
-87.63590195,41.94296692
-87.63592189,41.94297901
-87.63597677,41.94301614
-87.63602753,41.9430564
-87.63607389,41.94309952
-87.63611548,41.94314528
-87.63615212,41.94319333
-87.63618351,41.94324341
-87.63657886,41.94409185
-87.63696461,41.94489712
-87.63682233,41.94504527
-87.63731341,41.94575217
-87.63736321,41.94579319
-87.63742145,41.94581939
-87.63810076,41.94603492
-87.63869816,41.94620083
-87.63868269,41.94624094
-87.63888712,41.94631075
-87.63913519,41.946326
-87.63920659,41.94632484
-87.63942439,41.94632419
-87.63964215,41.94632792
-87.63969406,41.94633312
-87.63974484,41.94634264
-87.63979391,41.94635633
-87.63984058,41.94637406
-87.63988431,41.94639557
-87.63987395,41.94641589
-87.63997374,41.94645459
-87.64002145,41.94639675
-87.64026476,41.94651859
-87.64009952,41.94671586
-87.64017464,41.94675876
-87.64020325,41.94676088
-87.64026911,41.94669792
-87.64029376,41.94672257
-87.64030441,41.94672036
-87.64040945,41.94683392
-87.64047353,41.94691484
-87.64077746,41.947304
-87.6408337,41.9473694
-87.64089477,41.94743231
-87.64096055,41.94749256
-87.64103072,41.94754992
-87.64110516,41.94760424
-87.64120818,41.94767459
-87.64131508,41.94774167
-87.6413286,41.94774945
-87.64142566,41.9478053
-87.64153974,41.94786539
-87.64165709,41.94792186
-87.64177754,41.94797459
-87.64178515,41.94797799
-87.64182648,41.94799338
-87.6418701,41.94800476
-87.64191528,41.94801189
-87.64196134,41.94801469
-87.64200746,41.94801308
-87.64203715,41.94800725
-87.64206483,41.94799729
-87.64208942,41.94798358
-87.64211012,41.94796663
-87.6421261,41.94794705
-87.64213677,41.94792557
-87.64214183,41.94790297
-87.64214097,41.94788005
-87.64213434,41.94785767
-87.64212738,41.94784542
-87.64207634,41.9477619
-87.64201999,41.94768028
-87.64189327,41.947531
-87.64163226,41.94728453
-87.64136109,41.94704292
-87.64133646,41.94702281
-87.64104142,41.94678197
-87.64064239,41.94646406
-87.64052592,41.94636064
-87.64032556,41.94617581
-87.64016912,41.94605643
-87.64013385,41.9460341
-87.6401008,41.94600756
-87.6400723,41.94597824
-87.64004875,41.94594654
-87.64003048,41.94591298
-87.64001781,41.945878
-87.64001611,41.94585836
-87.64001842,41.94582879
-87.64002652,41.94579984
-87.64004031,41.94577209
-87.64019677,41.9455158
-87.64017802,41.9454999
-87.64015302,41.94547324
-87.64013307,41.94544431
-87.64012318,41.94538396
-87.64012421,41.94538059
-87.64013525,41.94535552
-87.64015168,41.94533218
-87.64017308,41.94531118
-87.64019882,41.94529312
-87.64030271,41.9452587
-87.64041264,41.94523889
-87.64042107,41.94522791
-87.64044805,41.94518707
-87.64046961,41.94514453
-87.6404856,41.94510061
-87.64049586,41.94505572
-87.64050025,41.94501033
-87.64049879,41.94496485
-87.64049842,41.94496252
-87.64049145,41.94491966
-87.64047833,41.94487521
-87.64045954,41.9448319
-87.64043526,41.94479018
-87.64040569,41.94475038
-87.64037114,41.94471287
-87.63958594,41.9435956
-87.63933031,41.94352232
-87.63926981,41.9434853
-87.63918821,41.94343052
-87.63913081,41.9433876
-87.6391107,41.94337256
-87.63903744,41.94331155
-87.63896866,41.94324775
-87.63890454,41.94318125
-87.6388453,41.94311229
-87.63879109,41.94304108
-87.63877558,41.94302065
-87.63871805,41.94293932
-87.63866581,41.94285604
-87.63861894,41.94277102
-87.63861697,41.94276689
-87.63857754,41.94268438
-87.63854174,41.94259641
-87.63851161,41.94250723
-87.63843395,41.94212421
-87.63840474,41.94177506
-87.63839978,41.94158128
-87.63840468,41.94142816
-87.63838067,41.94136479
-87.63834617,41.94128848
-87.63830615,41.94121368
-87.63826078,41.94114063
-87.63821009,41.94106952
-87.63815431,41.9410006
-87.63809361,41.94093402
-87.63802811,41.94087004
-87.63786985,41.94067957
-87.63754126,41.94028408
-87.63752919,41.94028804
-87.6371155,41.93982634
-87.6368102,41.93978048
-87.63681577,41.93975831
-87.63667652,41.9397433
-87.63656439,41.94020447
-87.63645384,41.94018739
-87.63655086,41.93973966
-87.636485,41.93973863
-87.63647284,41.93973866
-87.63631424,41.93974157
-87.63615593,41.9397489
-87.63599809,41.93976056
-87.63584093,41.93977659
-87.63580018,41.93961062
-87.63550175,41.93971334
-87.63546868,41.93973223
-87.6353872,41.9397827
-87.63530957,41.93983643
-87.63523607,41.93989331
-87.6351669,41.93995315
-87.63510234,41.94001576
-87.63504249,41.94008096
-87.63498758,41.94014854
-87.63478516,41.94067406
-87.63472735,41.9409932
-87.63469971,41.9414144
-87.63460178,41.94153688
-87.63448322,41.94158849
-87.63431833,41.94161295
-87.63419781,41.94159266
-87.63405391,41.94151851
-87.6339835,41.94139613
-87.63398179,41.94123262
-87.63400524,41.94097338
-87.63400959,41.94084508
-87.63399449,41.94070666
-87.63399345,41.94066381
-87.63400958,41.94058713
-87.63401533,41.94055118
-87.6339999,41.94046328
-87.63401441,41.94037989
-87.6340075,41.9403361
-87.63397721,41.94029615
-87.63395578,41.9402261
-87.63395509,41.94013433
-87.63392485,41.9400463
-87.63389823,41.93996598
-87.63387128,41.93990937
-87.63384648,41.93984141
-87.63382589,41.93973141
-87.63380525,41.93968271
-87.63377282,41.93960965
-87.63374925,41.93952331
-87.6337376,41.93946891
-87.63374296,41.93941924
-87.63372876,41.93937664
-87.63368992,41.93924142
-87.63367076,41.9391813
-87.63365541,41.93913314
-87.63364182,41.93906851
-87.63362886,41.93901372
-87.63358238,41.93894856
-87.63355275,41.93889207
-87.63352376,41.93881675
-87.63349593,41.93876395
-87.63345213,41.93869621
-87.63341412,41.93861864
-87.6333731,41.93853524
-87.63332685,41.93842522
-87.63329079,41.93837209
-87.63325387,41.93831006
-87.63323511,41.93827079
-87.6332097,41.93822881
-87.63316799,41.93816034
-87.63312967,41.93810514
-87.63308632,41.93805372
-87.63305295,41.93801312
-87.63299878,41.93792797
-87.63294154,41.93784181
-87.63288411,41.93774715
-87.63287605,41.93773386
-87.63279741,41.93764532
-87.63272149,41.9375571
-87.63259656,41.93739679
-87.6325574,41.9373542
-87.6325178,41.93730188
-87.6324315,41.93719471
-87.63239396,41.93711575
-87.63232698,41.93700288
-87.63229374,41.93691042
-87.63227771,41.93682429
-87.632259,41.93676683
-87.63223642,41.93669747
-87.63222253,41.93663345
-87.6322084,41.93656835
-87.63218798,41.93647575
-87.63220604,41.93638738
-87.63219561,41.93634045
-87.63218511,41.93625449
-87.63216976,41.93613664
-87.63214733,41.93604364
-87.63212489,41.93594101
-87.63210694,41.93586678
-87.63210056,41.93584042
-87.63204291,41.93575225
-87.63202767,41.93568729
-87.63199809,41.93564946
-87.63195984,41.93559514
-87.63194221,41.93555408
-87.63193545,41.93553705
-87.63191951,41.93548227
-87.63187484,41.93544651
-87.63184241,41.93539785
-87.63181919,41.93533975
-87.63177285,41.93527594
-87.63172147,41.93518817
-87.63165279,41.93512392
-87.63162388,41.93507846
-87.63159215,41.93504657
-87.63157991,41.93500975
-87.63155923,41.93498234
-87.63150163,41.93489533
-87.63145589,41.93483097
-87.63144813,41.93481158
-87.6311608,41.93447055
-87.63093767,41.93420569
-87.63080159,41.93404065
-87.63072981,41.93394358
-87.63070741,41.93391441
-87.63063841,41.93386934
-87.63057528,41.93381163
-87.63050378,41.93374678
-87.63044281,41.93366614
-87.63043116,41.93359637
-87.63042364,41.93350387
-87.63044265,41.9334224
-87.63046551,41.93337986
-87.63047163,41.93332774
-87.63049643,41.93327501
-87.63053027,41.93321479
-87.6305819,41.93317517
-87.63061245,41.93316435
-87.63063583,41.93314394
-87.63067133,41.93310352
-87.63071269,41.93306195
-87.63070472,41.93270661
-87.63069401,41.93268152
-87.63069152,41.93258367
-87.63066159,41.93255456
-87.63065923,41.93254851
-87.6306638,41.93253441
-87.63068499,41.93252219
-87.6307087,41.93252159
-87.63076184,41.93256816
-87.63076764,41.93267617
-87.63076296,41.93270101
-87.63077251,41.9330259
-87.63073083,41.93303646
-87.63073061,41.93306327
-87.63075035,41.9330492
-87.63078907,41.93302814
-87.63090764,41.93298359
-87.63138353,41.93296995
-87.63138043,41.93280015
-87.63138385,41.93275283
-87.63139073,41.93271835
-87.63140049,41.93269025
-87.63142165,41.93266061
-87.63144138,41.93263779
-87.63147375,41.93261532
-87.63149592,41.93260434
-87.63151792,41.93259531
-87.63159976,41.93257921
-87.63189976,41.93258277
-87.63210173,41.93258517
-87.63210317,41.93252857
-87.63210527,41.93244557
-87.63190362,41.93244459
-87.63159272,41.93244308
-87.63153909,41.93244453
-87.63143022,41.93243539
-87.63139707,41.93243255
-87.63129892,41.93241167
-87.63127417,41.93240249
-87.63125453,41.93239417
-87.63124776,41.93240104
-87.63128087,41.93241856
-87.6312293,41.93248257
-87.63115176,41.93257587
-87.63107246,41.9325919
-87.63107199,41.93259173
-87.63106508,41.93258779
-87.6310554,41.93257632
-87.63105152,41.93256762
-87.63105377,41.93255756
-87.63106249,41.93254963
-87.63106858,41.93254701
-87.63107787,41.93254443
-87.63111002,41.93253884
-87.63112549,41.93252208
-87.63119252,41.93244209
-87.63123852,41.93238649
-87.63115267,41.93234582
-87.63103016,41.93227704
-87.63098199,41.93223298
-87.63092897,41.93217135
-87.63087912,41.93208929
-87.63085502,41.93203486
-87.63084872,41.93193538
-87.6308395,41.93181822
-87.63086743,41.93169746
-87.63089254,41.93156934
-87.63093678,41.93144248
-87.63099969,41.93129588
-87.63104869,41.93114132
-87.63107641,41.9310019
-87.63110449,41.93088132
-87.6311287,41.93072447
-87.63114817,41.93055772
-87.63115238,41.93037882
-87.63115647,41.93030382
-87.63116388,41.93019066
-87.63116573,41.93003269
-87.63115499,41.92980181
-87.63115223,41.92976834
-87.63114691,41.92970404
-87.63112356,41.92952824
-87.63110125,41.92938806
-87.63108,41.92927759
-87.63107682,41.92917205
-87.63107769,41.9290797
-87.63107769,41.92907969
-87.63107592,41.92907359
-87.63105385,41.9289998
-87.63104692,41.92897665
-87.63102222,41.92889376
-87.63099926,41.92880575
-87.63097557,41.92872758
-87.63094486,41.92861549
-87.63092392,41.92855529
-87.63091085,41.92851742
-87.63088136,41.9284587
-87.63084481,41.92839314
-87.63081546,41.92833885
-87.6307674,41.92824064
-87.63073444,41.92818075
-87.63068438,41.92810781
-87.63063348,41.9280337
-87.63059553,41.92796947
-87.63057298,41.92793473
-87.6305448,41.92789353
-87.63052054,41.92785776
-87.63047125,41.92779481
-87.63038481,41.92769497
-87.6303268,41.92762738
-87.63027713,41.92757551
-87.6302282,41.92752406
-87.63014312,41.92743753
-87.63010568,41.92740372
-87.63008666,41.92738881
-87.63006015,41.92736628
-87.63003116,41.92734278
-87.62998053,41.92729137
-87.62992696,41.92723456
-87.62987843,41.92718268
-87.62984794,41.92714841
-87.62981046,41.92710177
-87.62979119,41.92707866
-87.6297636,41.92702802
-87.62973121,41.92696976
-87.62969514,41.92690425
-87.62966274,41.92684044
-87.62963922,41.92680004
-87.62963569,41.92678314
-87.62962654,41.92675361
-87.62962201,41.92673443
-87.62961829,41.92671852
-87.62961083,41.92667777
-87.6296028,41.92661988
-87.6295975,41.92657983
-87.62959931,41.92652095
-87.6296002,41.92649217
-87.62959866,41.92645476
-87.62960256,41.92643085
-87.62959957,41.92639889
-87.62960194,41.9263766
-87.629603,41.92635042
-87.62961273,41.9263145
-87.62962012,41.92626425
-87.62962913,41.92622322
-87.62963284,41.92621024
-87.62964297,41.9261909
-87.62965054,41.9261741
-87.62966282,41.92615428
-87.62969125,41.92612498
-87.62969772,41.92611445
-87.62969967,41.92610121
-87.62970627,41.92609225
-87.62971462,41.92609203
-87.62972833,41.92609485
-87.62976856,41.92611225
-87.62982118,41.92613266
-87.62987647,41.92616014
-87.6299063,41.92613798
-87.62994013,41.9261085
-87.62996059,41.92609268
-87.63002739,41.92602945
-87.63010246,41.9259565
-87.63017717,41.92588578
-87.63021885,41.92584171
-87.6302587,41.92579047
-87.6302667,41.92577826
-87.6302713,41.92576739
-87.63027497,41.92574763
-87.63027331,41.9256873
-87.63027257,41.92557105
-87.63027011,41.9254302
-87.63025925,41.92528203
-87.63024865,41.92515642
-87.63023103,41.92498705
-87.63021753,41.92487448
-87.63020527,41.92478288
-87.63019162,41.92467769
-87.63016969,41.92456944
-87.63014638,41.9244168
-87.63012267,41.92430088
-87.630092,41.92418883
-87.63008367,41.92415442
-87.63008532,41.92412806
-87.63008315,41.92411114
-87.63008119,41.92408621
-87.63008376,41.92405637
-87.63008004,41.92403681
-87.63004463,41.92390789
-87.63001366,41.92379873
-87.62997947,41.92367824
-87.6299378,41.92354747
-87.6299212,41.92351018
-87.62990313,41.92348244
-87.62986448,41.92344894
-87.62978817,41.92337427
-87.6297056,41.92329739
-87.62958142,41.92319885
-87.62949513,41.92314561
-87.62943261,41.92310008
-87.62935062,41.92304489
-87.62927317,41.92299719
-87.62920757,41.9229411
-87.62915017,41.92288128
-87.62910559,41.92283529
-87.62904217,41.92278114
-87.62901312,41.92275995
-87.6290032,41.92274998
-87.62838293,41.92311807
-87.62833631,41.92307396
-87.62926849,41.92252065
-87.62930431,41.9225513
-87.62948583,41.9224405
-87.62948573,41.92242662
-87.6294797,41.922397
-87.62945611,41.92234672
-87.62944752,41.92232567
-87.62942691,41.92228556
-87.62937864,41.92221773
-87.62932649,41.92214743
-87.62931369,41.92212858
-87.62928921,41.92209257
-87.62925832,41.92204197
-87.62914266,41.9218869
-87.62903988,41.92176064
-87.62898827,41.92169166
-87.62889988,41.92160053
-87.6288708,41.9215414
-87.62885208,41.92148251
-87.62878664,41.92140197
-87.62873505,41.92135177
-87.6286797,41.92129353
-87.62862805,41.92120907
-87.62859376,41.92113589
-87.62856564,41.92107367
-87.6285466,41.9210471
-87.62853577,41.92103323
-87.6281723,41.92120581
-87.62780268,41.92138336
-87.62775707,41.9214046
-87.62774751,41.92139842
-87.62773699,41.92140261
-87.62772802,41.92139704
-87.62771032,41.92137594
-87.62770478,41.92136816
-87.62770319,41.92136198
-87.6279016,41.92126625
-87.62826947,41.92109153
-87.62876115,41.92085717
-87.62879459,41.92088954
-87.62893388,41.92082077
-87.62892836,41.9207815
-87.62891721,41.92072912
-87.62886133,41.92063877
-87.62884373,41.92060527
-87.62877809,41.92048634
-87.62873782,41.92038955
-87.62873082,41.92037373
-87.62868058,41.9202883
-87.62865332,41.92025523
-87.62862876,41.92022543
-87.6285606,41.92012263
-87.62850254,41.92005271
-87.62842683,41.91997752
-87.62834013,41.91991255
-87.62829694,41.91988775
-87.628273,41.91986625
-87.62822639,41.91983424
-87.62817467,41.91978288
-87.62811584,41.91970626
-87.62804271,41.91962088
-87.62800051,41.91957188
-87.62798195,41.91953549
-87.62795613,41.91950484
-87.62759549,41.91968248
-87.62735021,41.91979975
-87.62733456,41.91976634
-87.62732504,41.91974679
-87.62761866,41.91960376
-87.62808269,41.91937673
-87.62836525,41.91923957
-87.62839653,41.9192719
-87.62841927,41.91925857
-87.62843581,41.91923888
-87.6284362,41.91921948
-87.6284246,41.91917155
-87.6284063,41.91914197
-87.62834723,41.91908079
-87.62829409,41.91902495
-87.62822634,41.91892398
-87.62819662,41.91886768
-87.62815204,41.91880446
-87.62808228,41.91873342
-87.62807226,41.91871566
-87.627979,41.9186231
-87.62789329,41.91852847
-87.62778757,41.91843532
-87.62767694,41.91835563
-87.62761994,41.91831033
-87.62757258,41.91827678
-87.62749436,41.91821897
-87.62743506,41.91812544
-87.62740574,41.91806887
-87.62737352,41.91802207
-87.6273609,41.91800989
-87.62735448,41.91800283
-87.62711257,41.91814176
-87.62683157,41.91830093
-87.62680008,41.91825145
-87.6269749,41.9181489
-87.62724364,41.91799468
-87.6275929,41.91779274
-87.62785579,41.91764307
-87.62789132,41.9176727
-87.62790853,41.91766194
-87.62791504,41.91765441
-87.62791757,41.91763104
-87.62790895,41.91760034
-87.62788988,41.91757058
-87.62785651,41.91753039
-87.62774497,41.91741621
-87.62769224,41.91734689
-87.62761546,41.91725224
-87.62758233,41.91721471
-87.62748702,41.91713806
-87.62735385,41.91705656
-87.62721645,41.91694795
-87.62713581,41.91688085
-87.62708484,41.91683841
-87.62700557,41.91676326
-87.62693823,41.91669396
-87.62693498,41.91669062
-87.62689605,41.91662595
-87.62684557,41.91656227
-87.62677146,41.91650978
-87.62674389,41.91647745
-87.6267257,41.91645467
-87.62670523,41.91643501
-87.62625357,41.91673066
-87.62609273,41.91683577
-87.62604373,41.91679441
-87.62649167,41.91649923
-87.62681257,41.91628594
-87.62677809,41.91625516
-87.62672507,41.91621222
-87.62663238,41.91613379
-87.62654964,41.91603748
-87.62650017,41.91598504
-87.6264194,41.9159004
-87.62640258,41.91587634
-87.62628808,41.91575772
-87.62620667,41.91569704
-87.62617061,41.91567511
-87.62612969,41.91565441
-87.62608613,41.91563282
-87.62604791,41.91562029
-87.62601743,41.91561192
-87.62597922,41.91560271
-87.62592113,41.91558562
-87.62587101,41.91556347
-87.6258366,41.91554857
-87.62580017,41.91552999
-87.62577064,41.91550574
-87.62573063,41.91546611
-87.62570575,41.91543607
-87.62567701,41.91540108
-87.62564443,41.91536651
-87.62560813,41.91533673
-87.62556233,41.91530223
-87.62550847,41.91526535
-87.62547879,41.91524445
-87.62545663,41.91522883
-87.62545131,41.91522452
-87.62523736,41.91502589
-87.62509279,41.91489884
-87.62501037,41.91482954
-87.62494205,41.91477865
-87.62486715,41.91472454
-87.62482454,41.91469703
-87.62478637,41.9146767
-87.6247349,41.91465015
-87.62467977,41.91462127
-87.62465369,41.91460766
-87.62461172,41.91458578
-87.62454672,41.91454671
-87.62450606,41.91451809
-87.62444507,41.91447166
-87.62439664,41.91443239
-87.62433923,41.91438481
-87.62427175,41.914337
-87.62420726,41.91429851
-87.62419135,41.91428895
-87.62419134,41.91428912
-87.62412755,41.91424056
-87.6240761,41.91420852
-87.62402451,41.91417639
-87.62388463,41.9141072
-87.62377649,41.91406218
-87.62365015,41.91400454
-87.623536,41.91395158
-87.62343751,41.91390043
-87.62335015,41.91384991
-87.62332495,41.91383664
-87.62328207,41.91381407
-87.62326943,41.9138074
-87.62319409,41.91377647
-87.62309651,41.91373998
-87.62302233,41.91371688
-87.62293221,41.91369
-87.62290691,41.91368117
-87.62290564,41.91368076
-87.62263087,41.91361319
-87.62242723,41.91357269
-87.62230978,41.91356165
-87.62210098,41.91354589
-87.62193978,41.91353778
-87.62193178,41.91353749
-87.62188878,41.91353494
-87.62184483,41.91353292
-87.62173209,41.91352843
-87.62162373,41.91353256
-87.62155261,41.91353838
-87.62150832,41.91354389
-87.62146496,41.91355029
-87.62142011,41.91355594
-87.62138273,41.91356051
-87.62132441,41.91356882
-87.62125905,41.91357827
-87.6211636,41.91358819
-87.62109438,41.91360463
-87.62101198,41.913641
-87.62094779,41.9136779
-87.62089556,41.91370927
-87.62084308,41.913737
-87.62077323,41.91377092
-87.62072102,41.91378728
-87.62066614,41.91379366
-87.62061724,41.91379286
-87.62059012,41.91378702
-87.62055321,41.91375981
-87.6205202,41.91371488
-87.62051534,41.91369929
-87.62050566,41.91366764
-87.62049504,41.91364109
-87.62048643,41.91361003
-87.62048589,41.91358486
-87.62049365,41.91356155
-87.62051894,41.91350729
-87.62054767,41.91346176
-87.62054797,41.91346126
-87.62056468,41.91343178
-87.62057502,41.91339099
-87.62057238,41.91337036
-87.62051929,41.91341649
-87.62046939,41.91346346
-87.62044229,41.91348898
-87.6204236,41.91351117
-87.62037443,41.91357519
-87.62033041,41.91364128
-87.62029174,41.9137092
-87.62025856,41.91377873
-87.62023095,41.9138496
-87.62022079,41.91388074
-87.62021227,41.91390681
-87.62019898,41.9139659
-87.62019152,41.91402554
-87.62018989,41.91408544
-87.62019464,41.91429307
-87.62019937,41.91450141
-87.62020083,41.91451928
-87.62020817,41.91455591
-87.62022126,41.91459161
-87.62023991,41.91462592
-87.62026387,41.91465834
-87.62027529,41.91467216
-87.62030512,41.91470239
