"District";"Latitude";"Longitude"
"3";41.774880306;-87.610371282
"19";41.948077806;-87.658080201
"5";41.684809877;-87.642147208
"17";41.974367233;-87.713531445
"25";41.926446662;-87.758695196
"4";41.7421998;-87.561227125
"6";41.750542059;-87.64767983
"5";41.663438019;-87.622968169
"25";41.91057328;-87.731236005
"24";42.019382263;-87.672572956
"5";41.675505794;-87.633403156
"5";41.664332952;-87.641458622
"25";41.928158638;-87.726087574
"5";41.673805672;-87.627345416
"3";41.778381424;-87.617286886
"8";41.78651202;-87.687051542
"12";41.857259198;-87.658856572
"4";41.759355486;-87.55812601
"9";41.811200883;-87.672325229
"5";41.672417945;-87.636035392
"24";42.0184787;-87.665807353
"22";41.685074511;-87.64279969
"6";41.750475661;-87.605217784
"14";41.924952658;-87.683833611
"7";41.768707603;-87.653391918
"3";41.7799566;-87.605921959
"10";41.851690116;-87.712709438
"6";41.750832464;-87.605224746
"6";41.752146617;-87.606466915
"3";41.78161502;-87.615659667
"9";41.794099509;-87.660208596
"4";41.758607126;-87.561510616
"6";41.748664086;-87.605164964
"9";41.815052348;-87.666368543
"15";41.873618601;-87.749166856
"2";41.802007069;-87.622162249
"14";41.908886162;-87.693291067
"11";41.900992851;-87.731179085
"5";41.721733763;-87.594780303
"6";41.74963393;-87.659782818
"19";41.968533072;-87.654812168
"2";41.820298418;-87.612597454
"22";41.690082704;-87.642306781
"6";41.721627204;-87.624485177
"6";41.721627204;-87.624485177
"4";41.744174102;-87.587575624
"11";41.885350489;-87.709552359
"12";41.898817652;-87.689380523
"15";41.889818651;-87.754190376
"12";41.902005411;-87.695585838
"20";41.98992888;-87.668765207
"6";41.750655089;-87.643182039
"4";41.751300804;-87.562587625
"24";42.007200954;-87.6650091
"8";41.809360269;-87.705235547
"12";41.876838328;-87.686329553
"15";41.880334264;-87.757959152
"7";41.777388882;-87.650796195
"24";42.012647722;-87.673948962
"9";41.830954079;-87.630703226
"7";41.767606724;-87.671174697
"16";41.946352172;-87.747080758
"4";41.747623134;-87.546749587
"15";41.876552874;-87.763500913
"9";41.802412978;-87.666030177
"8";41.778438596;-87.741602655
"6";41.750588193;-87.605220177
"6";41.7451168;-87.600159193
"12";41.882098212;-87.68520788
"6";41.743503863;-87.60501807
"3";41.780110888;-87.615617777
"25";41.903408021;-87.755801446
"9";41.800878224;-87.663552158
"10";41.849369975;-87.681280767
"6";41.744151668;-87.62434741
"25";41.926204675;-87.797759872
"5";41.673373069;-87.633342074
"9";41.794334214;-87.643337071
"8";41.774363649;-87.706478959
"14";41.924913394;-87.686601029
"6";41.752320114;-87.597936987
"5";41.677312883;-87.635876401
"10";41.851138127;-87.716201689
"12";41.881905554;-87.704856076
"15";41.893017146;-87.753390187
"5";41.680988178;-87.635979484
"6";41.744046313;-87.598837559
"19";41.949393612;-87.643075326
"5";41.680350362;-87.620585774
"14";41.917649025;-87.683128735
"8";41.778844906;-87.710988877
"24";42.003728485;-87.657793756
"3";41.765265227;-87.609210963
"11";41.875942602;-87.743722357
"6";41.75835961;-87.617817373
"5";41.678016726;-87.623536323
"5";41.670584044;-87.637281336
"24";42.019935525;-87.671912166
"15";41.872041238;-87.747664833
"25";41.911696873;-87.76429796
"16";41.952960212;-87.783113899
"6";41.747643677;-87.603509135
"9";41.797253602;-87.662240313
"3";41.781217734;-87.602699573
"6";41.729949096;-87.607087222
"5";41.677954683;-87.629064468
"6";41.746907417;-87.605115189
"10";41.841571881;-87.724477475
"3";41.776045408;-87.60583051
"11";41.879783165;-87.724004718
"19";41.925701451;-87.634235886
"6";41.742359419;-87.64507368
"10";41.84986823;-87.711750732
"14";41.934989573;-87.711325488
"15";41.885705862;-87.765902141
"15";41.88218498;-87.768683784
"10";41.858137283;-87.720029159
"22";41.735324145;-87.648479218
"7";41.76048106;-87.65586119
"25";NA;NA
"2";41.82386008;-87.615162409
"3";41.772899106;-87.583848295
"18";41.904192368;-87.647000785
"3";41.778848012;-87.61729636
"15";41.900357815;-87.761562887
"3";41.761504892;-87.595735563
"14";41.917420544;-87.704684097
"14";41.905782884;-87.709327786
"24";42.02253664;-87.67471166
"15";41.880332495;-87.75815379
"3";41.759864565;-87.562001348
"15";41.883513836;-87.74906204
"8";41.77895633;-87.70423811
"11";41.897133086;-87.73039625
"18";41.904192368;-87.647000785
"25";41.923063091;-87.759805878
"6";41.737022388;-87.655803684
"25";41.924660137;-87.770881675
"2";41.810590063;-87.622870636
"8";41.762894869;-87.682237672
"11";41.872742583;-87.709399586
"15";41.880801426;-87.752634034
"7";41.764208187;-87.644385708
"19";41.951058037;-87.643770543
"4";41.751883401;-87.554972608
"24";41.990911641;-87.660813204
"12";41.902005554;-87.69561155
"6";41.753113911;-87.604938759
"15";41.883093236;-87.75761124
"11";41.875290139;-87.723874822
"8";41.795770556;-87.762005687
"12";41.902991231;-87.689797763
"3";41.769348653;-87.614879965
"15";41.895264858;-87.750714299
"15";41.894113233;-87.767924957
"25";41.928111139;-87.781942063
"10";41.847582617;-87.708781617
"10";41.851672828;-87.71408236
"6";41.753781014;-87.64412341
"5";41.678412502;-87.640725802
"22";41.688761584;-87.638937984
"4";41.751839838;-87.558271419
"5";41.688756095;-87.621001903
"3";41.779826802;-87.613197481
"8";41.782192146;-87.700792969
"7";41.793579386;-87.645142068
"3";41.780312877;-87.611501839
"25";41.908393245;-87.775572555
"25";41.916242823;-87.733850163
"3";41.770826809;-87.60816597
"25";41.924373501;-87.735864921
"3";41.780373703;-87.608087748
"2";41.795021618;-87.600566181
"5";41.685119889;-87.638944194
"25";41.902024852;-87.773519477
"25";41.919567184;-87.767042603
"25";41.908293613;-87.773145097
"14";41.908560535;-87.677409143
"15";41.894976133;-87.749519541
"7";41.759628555;-87.651849419
"25";41.918778698;-87.744496634
"3";41.781629386;-87.614445908
"2";41.830830693;-87.62982395
"10";41.861609767;-87.723824868
"15";41.894303946;-87.745782967
"10";41.844425786;-87.711645601
"7";41.762908968;-87.645565203
"11";41.886815442;-87.726883227
"4";41.74638407;-87.558256425
"3";41.759348008;-87.618330516
"9";41.800749229;-87.663549834
"24";41.992679799;-87.694604199
"6";41.75223994;-87.606469527
"9";41.823879617;-87.68828653
"24";42.013109225;-87.663604147
"3";41.780265996;-87.614090831
"7";41.76665666;-87.628194169
"22";41.724688252;-87.640873764
"24";42.009522965;-87.667917376
"25";41.909262555;-87.774881667
"22";41.733813483;-87.635042001
"15";41.899843657;-87.760814462
"15";41.884345632;-87.753450252
"10";41.856790413;-87.708424071
"8";41.777970749;-87.765818967
"20";41.977207699;-87.679437675
"7";41.773780824;-87.645848665
"11";41.899054077;-87.722095157
"22";41.728358902;-87.639757297
"10";41.854695197;-87.729723173
"1";41.885741529;-87.631344503
"6";41.743356333;-87.614711765
"25";41.902316545;-87.749434312
"10";41.852492257;-87.712352985
"3";41.784099835;-87.602362525
"19";41.968153614;-87.661214424
"24";42.005236448;-87.678878467
"19";41.965486094;-87.650954247
"17";41.973907548;-87.712763632
"9";41.794322064;-87.64405597
"24";41.995554476;-87.670189207
"6";41.736488067;-87.615707974
"3";41.77776418;-87.615563286
"5";41.68654917;-87.632529294
"9";41.800629582;-87.648378432
"15";41.885651626;-87.754485081
"5";41.684743995;-87.642144252
"5";41.685166583;-87.635326643
"9";41.794033403;-87.663924134
"12";41.883131037;-87.677647265
"8";41.749406503;-87.723736721
"6";41.751292524;-87.604636854
"7";41.766353628;-87.629795686
"3";41.780243493;-87.615319321
"3";41.78161502;-87.615659667
"4";41.717334211;-87.531658377
"15";41.877168296;-87.764751246
"15";41.901467545;-87.750852602
"11";41.891121791;-87.716184244
"11";41.892249873;-87.716221131
"10";41.852495292;-87.72058225
"3";41.781335054;-87.615651789
"8";41.79040232;-87.736556896
"8";41.79040232;-87.736556896
"24";42.003629636;-87.691253325
"7";41.791542491;-87.658449505
"6";41.749613571;-87.660992363
"7";41.775597164;-87.640759023
"15";41.876770211;-87.746174927
"3";41.76690868;-87.573874224
"3";41.769255825;-87.619800447
"25";41.923901331;-87.771156586
"12";41.88662913;-87.667016435
"3";41.766381692;-87.61044471
"4";41.758607126;-87.561510616
"14";41.916119748;-87.687373212
"24";42.015756012;-87.679072374
"6";41.750859245;-87.62978533
"12";41.899293285;-87.694944304
"8";41.795039184;-87.708499875
"9";41.800880439;-87.655043389
"6";41.752567568;-87.610115978
"6";41.748979752;-87.605176055
"25";41.910192444;-87.75266898
"3";41.780581644;-87.58868648
"8";41.811262257;-87.744117808
"20";41.989229705;-87.705430997
"9";41.795006739;-87.65488529
"22";41.694054108;-87.652944829
"3";41.765782646;-87.611191878
"16";41.977481641;-87.778945674
"5";41.690567503;-87.621025854
"17";41.961005529;-87.723235175
"3";41.772556054;-87.613018533
"22";41.714159293;-87.646986171
"6";41.754238061;-87.647123743
"11";41.892529831;-87.716229454
"6";41.73195317;-87.613307481
"9";41.795463586;-87.659768922
"10";41.845470807;-87.707502937
"8";41.80036463;-87.703753695
"19";41.964888239;-87.64687553
"25";41.917543264;-87.748689279
"11";41.899054761;-87.722223711
"10";41.839770442;-87.734164445
"19";41.964119674;-87.652373407
"24";42.001822361;-87.689987495
"5";41.652865523;-87.60869657
"12";41.881544633;-87.676646291
"8";41.777400887;-87.752284594
"8";41.780500857;-87.689777381
"7";41.763506228;-87.636292613
"24";41.994244155;-87.680970207
"19";41.942558918;-87.640076188
"15";41.876343502;-87.761681519
"3";41.776215591;-87.611929065
"9";41.80382619;-87.674572332
"6";41.74673998;-87.605109753
"17";41.956414232;-87.732558387
"4";41.716695307;-87.535281461
"12";41.902005269;-87.695560126
"17";41.960932905;-87.729221589
"5";41.677040192;-87.637069014
"3";41.776659019;-87.612620669
"6";41.745024494;-87.605063179
"10";41.848904355;-87.719798041
"4";41.758896683;-87.574492818
"5";41.684431007;-87.631256307
"5";41.709162924;-87.612203125
"9";41.796315735;-87.700063673
"3";41.779572896;-87.610784201
"12";41.856083851;-87.659654455
"15";41.882875746;-87.756379315
"17";41.986588966;-87.717948141
"6";41.751704315;-87.664682949
"6";41.751249367;-87.607356573
"6";41.751231079;-87.608371909
"22";41.695052749;-87.640038351
"10";41.851672828;-87.71408236
"16";41.960699446;-87.78437462
"11";41.900903821;-87.719546621
"17";41.976579223;-87.713561484
"7";41.762735316;-87.675905488
"15";41.878211232;-87.75761467
"6";41.742385223;-87.668092108
"10";41.851764611;-87.723026418
"4";41.743958355;-87.569769555
"8";41.777249438;-87.696280764
"10";41.85250485;-87.73068709
"15";41.877463808;-87.762916325
"19";41.943844128;-87.649380278
"7";41.76636103;-87.635961134
"19";41.96623217;-87.662536291
"8";41.803201891;-87.72198373
"4";41.75177304;-87.563029076
"11";41.86710024;-87.723677264
"22";41.714980359;-87.65585942
"22";41.689564108;-87.666476463
"15";41.883263408;-87.757617057
"7";41.784172283;-87.670395621
"6";41.751719202;-87.663469758
"18";41.900870422;-87.624184899
"20";41.9779129;-87.692567229
"6";41.722242857;-87.623745794
"12";41.90047076;-87.699935555
"4";41.751137148;-87.577193498
"22";41.717122735;-87.638240852
"4";41.734985795;-87.549988723
"6";41.722242857;-87.623745794
"7";41.779969152;-87.631318744
"6";41.723707624;-87.607813219
"25";41.91849225;-87.769436726
"9";41.828634255;-87.698417022
"4";41.707599911;-87.559652671
"14";41.903722719;-87.709972333
"15";41.896807727;-87.749212689
"10";41.837644101;-87.735307198
"25";41.908067642;-87.727034798
"10";41.844045152;-87.706243329
"4";41.712835697;-87.56820419
"6";41.721627204;-87.624485177
"3";41.764797976;-87.61040384
"6";41.752547756;-87.611329251
"10";41.850957372;-87.732312933
"5";41.684587553;-87.634878944
"11";41.898926587;-87.731731107
"4";41.759609622;-87.558372185
"14";41.909389965;-87.697036955
"6";41.742648828;-87.649881744
"15";41.888657588;-87.749264906
"10";41.849119093;-87.717362565
"10";41.851489561;-87.72861547
"5";41.678949649;-87.638329652
"11";41.897806042;-87.727385316
"5";41.685282817;-87.626059428
"1";41.867428687;-87.626342565
"15";41.892864068;-87.770609794
"5";41.675611015;-87.635814245
"15";41.880111727;-87.753543615
"10";41.860013292;-87.724989035
"5";41.675584467;-87.63822676
"3";41.767847633;-87.566498814
"8";41.811934437;-87.707756129
"15";41.888936094;-87.756041995
"4";41.744449336;-87.552581647
"15";41.899843657;-87.760814462
"8";41.757185791;-87.683043056
"12";41.85640954;-87.683312596
"19";41.95889193;-87.645921469
"14";41.91859406;-87.707009434
"22";41.713410777;-87.653564811
"22";41.68825073;-87.662902091
"9";41.803648687;-87.632520069
"22";41.733341628;-87.655695818
"22";41.70097787;-87.645079368
"20";41.969456361;-87.659682038
"22";41.714649894;-87.65519995
"2";41.831211029;-87.611946671
"7";41.769734424;-87.665162917
"4";41.757865688;-87.556553285
"15";41.884408921;-87.748613203
"15";41.887123664;-87.754163303
"7";41.7621977;-87.662657035
"2";41.803365964;-87.622682706
"9";41.810373162;-87.670602393
"6";41.750005014;-87.673125651
"10";41.852719108;-87.710155815
"14";41.93440615;-87.71051526
"10";41.845785471;-87.712388484
"2";41.824426184;-87.600084233
"20";41.972331591;-87.65490424
"6";41.750417844;-87.659151626
"8";41.776781366;-87.696992972
"9";41.801304251;-87.666496462
"6";41.746938193;-87.648040653
"4";41.747804488;-87.554032459
"10";41.838925443;-87.712506183
"7";41.764505422;-87.646820079
"5";41.694285511;-87.623152439
"22";41.708235996;-87.647730364
"6";41.751562093;-87.648918655
"5";41.671873832;-87.622476463
"10";41.844460987;-87.70902851
"5";41.675457788;-87.623784066
"8";41.776800746;-87.694551095
"10";41.84569812;-87.709941355
"6";41.743119835;-87.65993518
"4";41.707312958;-87.538913247
"25";41.911584058;-87.770360901
"6";41.743087782;-87.662430884
"6";41.750500826;-87.636719175
"6";41.755343811;-87.664777113
"4";41.751528912;-87.548046864
"4";41.740656981;-87.544185448
"5";41.664610179;-87.641466634
"9";41.802486824;-87.645974678
"6";41.751542129;-87.646492802
"6";41.752972777;-87.667147213
"16";41.938928362;-87.756697633
"5";41.692378887;-87.621046145
"12";41.892139184;-87.684684011
"6";41.750398114;-87.660467455
"2";41.81463938;-87.597822456
"12";41.855236874;-87.675928073
"24";42.019281564;-87.664190757
"3";41.782198085;-87.607997526
"10";41.84757995;-87.714881571
"15";41.901170711;-87.771693958
"4";41.735047092;-87.588930576
"24";42.008321082;-87.661803607
"15";41.886224905;-87.747935604
"15";41.889868718;-87.755412919
"5";41.670083502;-87.641649599
"24";42.003681712;-87.693699463
"15";41.887731576;-87.765439838
"15";41.898648056;-87.749004914
"15";41.887211644;-87.765738243
"4";41.74556186;-87.546705124
"19";41.961861401;-87.648716996
"22";41.731916121;-87.639854586
"8";41.763754044;-87.688112032
"4";41.744594965;-87.556251559
"15";41.873839547;-87.763649854
"18";41.897673587;-87.628227614
"17";41.960209206;-87.727805545
"5";41.670083502;-87.641649599
"8";41.780988561;-87.690128148
"6";41.751742742;-87.661860682
"11";41.867096466;-87.724000378
"20";41.989953635;-87.66688161
"10";41.853202065;-87.729674813
"3";41.783434083;-87.605996318
"7";41.78620144;-87.648598031
"6";41.755539871;-87.651441881
"8";41.762290962;-87.683178445
"22";41.69929115;-87.667617325
"6";41.751629663;-87.670745234
"10";41.859765545;-87.734767075
"5";41.673270518;-87.638149168
"6";41.755429144;-87.658718026
"14";41.923226318;-87.712060755
"15";41.897969526;-87.748327899
"5";41.675288728;-87.626187158
"12";41.882104164;-87.684803877
"4";41.751399995;-87.55288955
"8";41.778601502;-87.684843206
"7";41.768069836;-87.648127387
"5";41.683454395;-87.622832249
"8";41.792085068;-87.772045849
"10";41.850011501;-87.700796954
"19";41.96074753;-87.635996453
"10";41.851293516;-87.714988948
"7";41.769338271;-87.674976619
"5";41.703448947;-87.628969433
"4";41.747804488;-87.554032459
"8";41.777692458;-87.733723415
"11";41.873907046;-87.725430093
"8";41.783607769;-87.692298253
"6";41.755923803;-87.65743376
"19";41.953411521;-87.688448935
"24";42.022520841;-87.671487901
"5";41.680641383;-87.633556168
"1";41.874119819;-87.624223667
"9";41.800346843;-87.675121424
"7";41.774069965;-87.644639452
"18";41.898956705;-87.640658192
"25";41.927205418;-87.751335116
"3";41.765738121;-87.613717946
"4";41.751952906;-87.549855755
"7";41.768705271;-87.653461591
"18";41.904192368;-87.647000785
"9";41.821359688;-87.70449461
"25";41.931100653;-87.778741097
"10";41.844525251;-87.704209099
"15";41.885732394;-87.764054679
"11";41.892714115;-87.719893152
"3";41.759254685;-87.618327887
"3";41.783652936;-87.601135632
"11";41.892249873;-87.716221131
"18";41.922467104;-87.662010126
"7";41.784453926;-87.663125465
"8";41.773635903;-87.692459877
"6";41.749776429;-87.644015997
"15";41.894898376;-87.759683288
"22";41.731798965;-87.638632194
"6";41.750782715;-87.625813624
"7";41.76836371;-87.644495208
"12";41.899283298;-87.697100567
"11";41.871834602;-87.709467162
"6";41.734694568;-87.613280527
"3";41.777792147;-87.586372357
"11";41.896180844;-87.713898673
"11";41.879609649;-87.709575145
"19";41.935889377;-87.681587309
"8";41.773304195;-87.684698604
"15";41.876046127;-87.754905906
"8";41.772685171;-87.693228195
"4";41.752976645;-87.555527448
"4";41.736821826;-87.559723393
"15";41.886275336;-87.765078145
"15";41.874590879;-87.75747826
"19";41.966724538;-87.654794589
"9";41.803363194;-87.648430008
"10";41.861947352;-87.723832676
"8";41.770565304;-87.716065453
"7";41.770162285;-87.646965052
"8";41.794696906;-87.735457233
"10";41.86224402;-87.703040576
"19";41.96074753;-87.635996453
"7";41.760627535;-87.652784488
"3";41.76684831;-87.573874936
"4";41.738760824;-87.550224976
"25";41.916058905;-87.726525616
"14";41.903063269;-87.706793901
"4";41.728304105;-87.546476085
"6";41.749899475;-87.663426378
"4";41.708857042;-87.531661164
"5";41.670577786;-87.638061016
"3";41.78166509;-87.602705494
"9";41.79863239;-87.685385786
"24";42.004378866;-87.668132868
"6";41.742528625;-87.646292065
"8";41.782663919;-87.77656086
"4";41.656346976;-87.549555501
"10";41.852796034;-87.696662196
"25";41.916027865;-87.728965549
"5";41.700301356;-87.628099309
"3";41.759261244;-87.58615114
"6";41.750323974;-87.658588247
"3";41.770144861;-87.615376962
"10";41.841401707;-87.724471749
"6";41.751719202;-87.663469758
"15";41.892640905;-87.750624288
"5";41.686879951;-87.622933681
"6";41.736422269;-87.604815966
"4";41.745559362;-87.553989986
"25";41.902118269;-87.76738415
"19";41.932930738;-87.636207661
"6";41.749574828;-87.667061413
"4";41.751476233;-87.56501525
"10";41.855327241;-87.712890846
"22";41.714086675;-87.653235379
"15";41.89544388;-87.760662764
"6";41.751340745;-87.660226732
"10";41.843411557;-87.722085547
"25";41.917175212;-87.725894098
"5";41.677967315;-87.627991782
"12";41.900256505;-87.690515793
"4";41.751668961;-87.549265519
"12";41.900972236;-87.671583838
"5";41.684215121;-87.626481145
"9";41.815861898;-87.644511051
"10";41.858941527;-87.71800983
"14";41.908345574;-87.668660568
"4";41.751987322;-87.547260681
"5";41.666435535;-87.641527609
"9";41.847961464;-87.64494857
"3";41.776400433;-87.570448042
"14";41.909357808;-87.678143082
"12";41.892337422;-87.686746115
"3";41.781683005;-87.605961111
"5";41.682254272;-87.624027895
"3";41.77268594;-87.605758495
"11";41.89075889;-87.718619067
"14";41.911892579;-87.710528434
"18";41.90297514;-87.644453462
"7";41.763372088;-87.644995782
"3";41.777811379;-87.586375801
"22";41.720393884;-87.649663405
"4";41.750960844;-87.554093229
"19";41.962658354;-87.660981712
"19";41.951063713;-87.658114858
"20";41.970008385;-87.69629429
"15";41.87845862;-87.75605552
"19";41.947225886;-87.655545441
"3";41.76444827;-87.565388333
"9";41.852311753;-87.635956922
"7";41.763416332;-87.642308551
"9";41.814651914;-87.691948435
"16";41.937856803;-87.820633717
"15";41.877338907;-87.754952999
"10";41.854287532;-87.717547896
"9";41.799007141;-87.668365008
"19";41.967411096;-87.64382587
"7";41.768852308;-87.643599207
"24";41.99821639;-87.709356314
"6";41.736277427;-87.62510451
"15";41.894916666;-87.757306728
"24";41.995168115;-87.675534689
"6";41.751307057;-87.60346764
"3";41.758330973;-87.619390035
"5";41.677188421;-87.637074737
"5";41.677173573;-87.641888492
"25";41.924523024;-87.723590223
"6";41.749518594;-87.653711719
"7";41.763283783;-87.650894386
"16";41.962584178;-87.767308975
"10";41.842374313;-87.72728104
"6";41.751269864;-87.668319213
"10";41.851807952;-87.702104297
"25";41.924039624;-87.761373543
"19";41.946408823;-87.656131211
"6";41.75141297;-87.63553293
"8";41.807430001;-87.722343339
"10";41.859877252;-87.71036164
"9";41.801355133;-87.645341277
"5";41.685027199;-87.622880843
"9";41.801569874;-87.646373243
"15";41.902139094;-87.766043189
"6";41.744580809;-87.653580577
"9";41.802673733;-87.666038475
"5";41.67175514;-87.641704908
"11";41.8995262;-87.729899894
"16";41.95342888;-87.796318835
"10";41.840361342;-87.708576605
"14";41.910122622;-87.706004806
"15";41.894860629;-87.76423073
"15";41.895367769;-87.75806298
"14";41.909254953;-87.677431424
"15";41.894905276;-87.758867832
"2";41.821963508;-87.625283705
"2";41.817404351;-87.619812832
"4";41.72686516;-87.587907716
"4";41.754431326;-87.555557529
"4";41.720878586;-87.533050218
"4";41.736845408;-87.563643491
"7";41.791949966;-87.643883364
"11";41.884838682;-87.735609103
"19";41.964909628;-87.650000713
"6";41.750321833;-87.666210811
"8";41.778340981;-87.703122242
"7";41.77718121;-87.665422917
"8";41.776756437;-87.761675873
"4";41.7418623;-87.580673381
"6";41.751293082;-87.604724801
"10";41.854704414;-87.705339016
"4";41.75011935;-87.551010432
"6";41.755969369;-87.653064597
"6";41.749899475;-87.663426378
"10";41.86543622;-87.717830078
"9";41.795738506;-87.675960709
"3";41.773228099;-87.596954012
"3";41.758498365;-87.609737854
"24";41.994382901;-87.686089477
"12";41.858878155;-87.655102609
"11";41.877773401;-87.742728787
"3";41.765788342;-87.590987258
"22";41.735926726;-87.653829385
"5";41.668287557;-87.639183666
"10";41.851604218;-87.720220038
"4";41.758174759;-87.549934016
"24";42.002595034;-87.657776313
"5";41.679231408;-87.639541955
"10";41.838918975;-87.712832853
"25";41.924553164;-87.721002987
"6";41.739013423;-87.660714554
"7";41.772397366;-87.64993263
"6";41.755331676;-87.665994009
"11";41.895422368;-87.720348395
"10";41.850637542;-87.724732861
"4";41.709076503;-87.56089847
"8";41.807306046;-87.732137903
"18";41.908986567;-87.652537198
"12";41.882217194;-87.677645591
"3";41.7799566;-87.605921959
"10";41.865288732;-87.728812193
"15";41.882293653;-87.761253919
"7";41.76412036;-87.655921874
"15";41.89956153;-87.749474103
"11";41.896254955;-87.71390163
"3";41.759209011;-87.616723043
"15";41.891784558;-87.755483796
"20";41.989986604;-87.660771444
"2";41.809305232;-87.606558389
"19";41.961799533;-87.653081993
"15";41.900354868;-87.762073497
"9";41.818179533;-87.634305993
"4";41.758607126;-87.561510616
"3";41.777975809;-87.600400971
"5";41.698105047;-87.61907521
"8";41.768308498;-87.684994533
"11";41.87105086;-87.697163991
"12";41.854725329;-87.653116624
"6";41.736277427;-87.62510451
"6";41.75229428;-87.607685624
"12";41.855819348;-87.677008635
"7";41.770164345;-87.637272625
"7";41.777298998;-87.653224184
"12";41.883455151;-87.679142242
"15";41.886483926;-87.765083641
"8";41.768245229;-87.688869821
"6";41.746711872;-87.663646405
"7";41.771478924;-87.64456819
"19";41.934304581;-87.641484982
"9";41.83805521;-87.645495109
"25";41.903567532;-87.727117783
"5";41.693536393;-87.620949162
"7";41.791310587;-87.665727301
"4";41.749213103;-87.552128148
"9";41.794796091;-87.674327426
"24";41.994908472;-87.694673882
"22";41.690701233;-87.664282585
"5";41.677173573;-87.641888492
"6";41.750323974;-87.658588247
"5";41.68493182;-87.620773176
"22";41.728139219;-87.656765261
"6";41.756127413;-87.640931736
"11";41.899054077;-87.722095157
"7";41.76079497;-87.65279005
"24";41.996924648;-87.688638883
"6";41.749789462;-87.671911195
"6";41.749361067;-87.660987668
"11";41.87882515;-87.729147306
"25";41.920728131;-87.734612881
"8";41.776003769;-87.752231215
"5";41.709005493;-87.622170089
"4";41.751963995;-87.549067696
"25";41.907711903;-87.753804584
"10";41.865716178;-87.717838407
"17";41.943254317;-87.722411991
"8";41.749536626;-87.715728244
"11";41.871832277;-87.709544289
"5";41.673588726;-87.641765806
"6";41.751321205;-87.602239793
"24";42.011425111;-87.673696656
"7";41.772153246;-87.667242057
"25";41.906653454;-87.753424754
"18";41.903658681;-87.646782421
"16";41.938818884;-87.747539362
"6";41.755259169;-87.634413771
"12";41.902429911;-87.665033861
"22";41.727989777;-87.664049695
"6";41.747131364;-87.607545884
"15";41.888396177;-87.752914152
"10";41.837797971;-87.731665446
"25";41.924393438;-87.734424279
"12";41.866063207;-87.66221138
"11";41.894302232;-87.718717316
"8";41.773323425;-87.684702076
"24";41.996721528;-87.688629897
"7";41.79327493;-87.66092498
"7";41.762407462;-87.647978707
"19";41.964262868;-87.648305211
"11";41.871840859;-87.725993071
"7";41.771984269;-87.638708318
"9";41.795305308;-87.664618677
"18";41.904493689;-87.643246928
"9";41.798742278;-87.654981586
"17";41.96593721;-87.727964573
"7";41.775098286;-87.645882255
"3";41.785046037;-87.614448075
"11";41.895429461;-87.719621079
"3";41.767245969;-87.57632989
"25";41.91057328;-87.731236005
"22";41.71878669;-87.658650858
"1";41.876912585;-87.628092356
"10";41.863757901;-87.704369352
"19";41.965891495;-87.657789164
"6";41.755430586;-87.644164402
"14";41.902900602;-87.699654403
"6";41.750776068;-87.601531362
"10";41.850130656;-87.691605154
"7";41.764800878;-87.674311899
"25";41.913655312;-87.77698533
"10";41.846272505;-87.709084302
"19";41.961795787;-87.653376175
"4";41.74544683;-87.553987683
"5";41.67252527;-87.625756212
"24";42.021178195;-87.672311469
"6";41.748122228;-87.642747434
"9";41.809524073;-87.701576892
"9";41.824683895;-87.687346551
"5";41.647924641;-87.616406296
"6";41.750191938;-87.676051813
"22";41.694021263;-87.655281202
"5";41.685068588;-87.643184156
"5";41.668224148;-87.624745566
"6";41.750449518;-87.65706975
"6";41.751649411;-87.664679854
"24";42.019461262;-87.682074155
"2";41.787374992;-87.624898074
"16";41.974129858;-87.766357256
"22";41.695593392;-87.657080831
"14";41.902999328;-87.688794842
"6";41.746545819;-87.6439223
"11";41.90093605;-87.715832618
"15";41.899551485;-87.759457984
"22";41.695527586;-87.643698482
"10";41.85976101;-87.732322276
"15";41.88809069;-87.760390567
"12";41.857174864;-87.651545269
"18";41.911367051;-87.626401638
"6";41.746010581;-87.643906039
"9";41.832016632;-87.672877999
"15";41.890045845;-87.756256036
"4";41.703838642;-87.538912072
"4";41.736839959;-87.558341882
"19";41.9654838;-87.649185639
"10";41.858373705;-87.713969996
"5";41.67736022;-87.641893815
"9";41.800356676;-87.672055265
"2";41.816085018;-87.623019008
"2";41.817451867;-87.623051594
"15";41.885707971;-87.765773588
"25";41.902752798;-87.716865704
"24";41.998118903;-87.667105443
"5";41.692046197;-87.61961822
"14";41.920466377;-87.715251194
"3";41.764435232;-87.566312189
"25";41.917368839;-87.75217037
"25";41.905081177;-87.726376105
"6";41.743924659;-87.665705402
"16";41.999597767;-87.792303364
"8";41.776828416;-87.689674782
"7";41.786067927;-87.647378435
"9";41.802412695;-87.674539131
"6";41.724826405;-87.614218611
"10";41.843181226;-87.729383666
"12";41.893382783;-87.664669076
"8";41.811253067;-87.7040946
"25";41.909132487;-87.730176807
"6";41.751436547;-87.674386315
"22";41.728437529;-87.664594564
"11";41.889095963;-87.722234168
"11";41.902662453;-87.726696558
"11";41.899054311;-87.722139232
"8";41.781378456;-87.708060547
"6";41.750764865;-87.608857231
"8";41.794591289;-87.723198732
"11";41.894604162;-87.718729113
"2";41.815786967;-87.618326736
"11";41.893547512;-87.724373418
"25";41.923039405;-87.738960322
"5";41.695426154;-87.620774523
